image_name,food_ID,image_area,volume,mass
20231116_182757_jpg.rf.d3e72dca4d3a7185ae05762444bd213c,0,20765,94034.57619084328,
20231116_182837_jpg.rf.9e72cd1bba59a8acddcb6d4bbd397121,3,18387,64136.63318144916,
20231116_182837_jpg.rf.9e72cd1bba59a8acddcb6d4bbd397121,0,21952,62078.07568690909,
20231116_182924_jpg.rf.be52d77598ad0e0c66fbe8080b1bb283,0,21076,71400.52831085958,
20231116_182924_jpg.rf.be52d77598ad0e0c66fbe8080b1bb283,3,16599,58309.46562998949,
20231116_183045_jpg.rf.d8dc8ce678acde7b452d2b8a6a9b3d86,3,18715,74975.76704637166,
20231116_183045_jpg.rf.d8dc8ce678acde7b452d2b8a6a9b3d86,0,21997,86031.328468441,
20231116_183045_jpg.rf.d8dc8ce678acde7b452d2b8a6a9b3d86,18,9319,47271.800067710035,
20231116_183142_jpg.rf.4884eb0c254dddd6e46a013e8564e9d4,0,23370,68255.93010982948,
20231116_183142_jpg.rf.4884eb0c254dddd6e46a013e8564e9d4,18,9186,38789.617145428514,
20231116_183252_jpg.rf.8a520cef7e78db3628a8f79bb9054b55,0,22831,82911.54201564689,
20231116_183412_jpg.rf.e90d19d069f9ad9749e52e1d130eea15,18,9752,40719.962148114086,
20231116_183412_jpg.rf.e90d19d069f9ad9749e52e1d130eea15,3,16435,58119.6729277458,
20231116_183412_jpg.rf.e90d19d069f9ad9749e52e1d130eea15,0,23291,78538.54702541315,
20231117_120854_jpg.rf.684a1e5006eae0184beddf0bf069531e,12,27722,194311.4887352573,
20231117_120854_jpg.rf.684a1e5006eae0184beddf0bf069531e,14,18404,96633.37475839505,
20231117_120854_jpg.rf.684a1e5006eae0184beddf0bf069531e,11,46099,302436.73407950246,
20231117_120908_jpg.rf.3e2271ef90734025ac044a572bc37844,12,26913,261519.46830100229,
20231117_120908_jpg.rf.3e2271ef90734025ac044a572bc37844,11,49395,476067.8620374678,
20231117_120908_jpg.rf.3e2271ef90734025ac044a572bc37844,14,18336,189387.32512668587,
20231117_120937_jpg.rf.4ae35beb3a912a0eb0f000e99cfec7ca,14,21552,167431.72518045938,
20231117_120937_jpg.rf.4ae35beb3a912a0eb0f000e99cfec7ca,12,27468,189274.3798990841,
20231117_120937_jpg.rf.4ae35beb3a912a0eb0f000e99cfec7ca,11,51930,324943.07722510863,
20231117_121009_jpg.rf.511ec44159d4af8e253fe207d457e243,11,43530,296805.0024185884,
20231117_121009_jpg.rf.511ec44159d4af8e253fe207d457e243,14,17188,113720.12706718365,
20231117_121009_jpg.rf.511ec44159d4af8e253fe207d457e243,12,23947,180822.22391233532,
20231117_121229_jpg.rf.3769f8a8b3b9b1b7cdbfb182712536e5,12,26870,190808.593175637,
20231117_121229_jpg.rf.3769f8a8b3b9b1b7cdbfb182712536e5,14,20754,100537.06300772475,
20231117_121229_jpg.rf.3769f8a8b3b9b1b7cdbfb182712536e5,11,50684,299760.0955365659,
20231117_122121_jpg.rf.d987d03d97727c6b2ba949fa60ebd742,7,29201,205111.24376219156,
20231117_122121_jpg.rf.d987d03d97727c6b2ba949fa60ebd742,3,32156,243703.64525306458,
20231117_122121_jpg.rf.d987d03d97727c6b2ba949fa60ebd742,0,44517,267993.71528815164,
20231117_122222_jpg.rf.94002131d68cc61b8fca6d349365bf26,0,41467,205072.75837662464,
20231117_122222_jpg.rf.94002131d68cc61b8fca6d349365bf26,3,30429,195724.00924538137,
20231117_122313_jpg.rf.83e4055e37cc5538284f8ff71f6f2e33,7,25743,152387.47765638848,
20231117_122313_jpg.rf.83e4055e37cc5538284f8ff71f6f2e33,0,46572,215751.07824816086,
20231117_122313_jpg.rf.83e4055e37cc5538284f8ff71f6f2e33,3,34449,209409.72662481363,
20231117_122350_jpg.rf.5a10ac97d721a2528601538301fb41f3,7,23554,127001.77321106763,
20231117_122350_jpg.rf.5a10ac97d721a2528601538301fb41f3,0,44009,155474.19367812295,
20231117_122350_jpg.rf.5a10ac97d721a2528601538301fb41f3,16,9700,49349.597376739264,
20231117_122350_jpg.rf.5a10ac97d721a2528601538301fb41f3,16,9828,44647.07437419444,
20231117_122424_jpg.rf.9567b21ad598368f7108416c07428539,7,24416,170992.41919704608,
20231117_122424_jpg.rf.9567b21ad598368f7108416c07428539,0,42113,216725.0516842081,
20231117_122510_jpg.rf.2d3b57eb7ab2606f72d832f6cb1c4679,16,11954,73307.05921247604,
20231117_122510_jpg.rf.2d3b57eb7ab2606f72d832f6cb1c4679,16,9001,57554.66446651817,
20231117_122510_jpg.rf.2d3b57eb7ab2606f72d832f6cb1c4679,0,47442,339817.2320536403,
20231117_123805_jpg.rf.04089970c481ee3a0fab092126f78675,12,13718,99604.98500441079,
20231117_123805_jpg.rf.04089970c481ee3a0fab092126f78675,17,12453,50708.18688107215,
20231117_123805_jpg.rf.04089970c481ee3a0fab092126f78675,17,19468,92693.88381879746,
20231117_123805_jpg.rf.04089970c481ee3a0fab092126f78675,5,11184,76022.66589690528,
20231117_124030_jpg.rf.49ee1a724f7ea3d47c15a7376ca5c56f,12,13334,104909.8394606481,
20231117_124030_jpg.rf.49ee1a724f7ea3d47c15a7376ca5c56f,5,10082,78085.49411789462,
20231117_124030_jpg.rf.49ee1a724f7ea3d47c15a7376ca5c56f,17,11384,40158.37258300777,
20231117_124030_jpg.rf.49ee1a724f7ea3d47c15a7376ca5c56f,17,18628,80684.94151494092,
20231117_124231_jpg.rf.91b058b8cb4ab2a7e958f39bb7622a53,5,12956,109807.22800993513,
20231117_124231_jpg.rf.91b058b8cb4ab2a7e958f39bb7622a53,17,12952,55140.91764217344,
20231117_124231_jpg.rf.91b058b8cb4ab2a7e958f39bb7622a53,17,19030,109398.23387984133,
20231117_124231_jpg.rf.91b058b8cb4ab2a7e958f39bb7622a53,12,14370,115638.24683172666,
20231117_124251_jpg.rf.d6a212beccf3497737e2564acd18a9f7,5,12662,88274.50212678473,
20231117_124251_jpg.rf.d6a212beccf3497737e2564acd18a9f7,12,13969,86620.16046076466,
20231117_124251_jpg.rf.d6a212beccf3497737e2564acd18a9f7,17,12383,45785.54969144239,
20231117_124251_jpg.rf.d6a212beccf3497737e2564acd18a9f7,17,18164,86343.4782049664,
20231117_125754_jpg.rf.42d3ad567927c7b213746255db78ffab,12,10431,90150.90596044376,
20231117_125754_jpg.rf.42d3ad567927c7b213746255db78ffab,5,9498,73889.54061052852,
20231117_125754_jpg.rf.42d3ad567927c7b213746255db78ffab,17,10543,48078.729414964124,
20231117_125754_jpg.rf.42d3ad567927c7b213746255db78ffab,17,16739,96978.33388586335,
20231117_125804_jpg.rf.d4634b1028e4b2039647cc65f3137a3f,5,10129,91843.10870601863,
20231117_125804_jpg.rf.d4634b1028e4b2039647cc65f3137a3f,12,12011,102063.38999658682,
20231117_125804_jpg.rf.d4634b1028e4b2039647cc65f3137a3f,17,30451,184550.46243203746,
20231117_125941_jpg.rf.239bcba81f9b560b3ef6903545edc451,12,13419,94366.57474999253,
20231117_125941_jpg.rf.239bcba81f9b560b3ef6903545edc451,5,11876,77798.14861392305,
20231117_125941_jpg.rf.239bcba81f9b560b3ef6903545edc451,17,34382,183872.2587927966,
20231117_130546_jpg.rf.69d1e36072d50bdb69b7be3b5af3df52,12,11650,124553.96685926722,
20231117_130546_jpg.rf.69d1e36072d50bdb69b7be3b5af3df52,17,30967,203761.16032298162,
20231117_130546_jpg.rf.69d1e36072d50bdb69b7be3b5af3df52,5,10198,102731.39061631805,
20231117_130558_jpg.rf.d99bcf7db16651b829ff32ef3216523c,5,11601,67938.1928622022,
20231117_130558_jpg.rf.d99bcf7db16651b829ff32ef3216523c,12,12372,79562.98104014032,
20231117_130558_jpg.rf.d99bcf7db16651b829ff32ef3216523c,17,28894,129542.92508854222,
20231117_131441_jpg.rf.674b94c222b41832701b0cb0a2f43c38,0,23867,84563.42431911627,
20231117_131441_jpg.rf.674b94c222b41832701b0cb0a2f43c38,16,17545,81313.75487343936,
20231117_131441_jpg.rf.674b94c222b41832701b0cb0a2f43c38,3,21302,97244.1295035155,
20231117_131621_jpg.rf.e68184c009056295d43ac60b28d4742a,0,23620,92115.03606872271,
20231117_131621_jpg.rf.e68184c009056295d43ac60b28d4742a,7,14303,68746.19854264024,
20231117_131621_jpg.rf.e68184c009056295d43ac60b28d4742a,3,20788,100829.16465988877,
20231117_131821_jpg.rf.0a5c0efa6fc8108f00d926ef82bf14bd,0,24426,102671.83095841517,
20231117_131821_jpg.rf.0a5c0efa6fc8108f00d926ef82bf14bd,3,20233,94805.96195128225,
20231117_131932_jpg.rf.7a21daefb87643a77fadbdcdf90e2e6c,0,23330,92593.15953660163,
20231117_131932_jpg.rf.7a21daefb87643a77fadbdcdf90e2e6c,7,13907,68131.4189540133,
20231117_132020_jpg.rf.3dc702218a41b24ff4833819f0a2bc12,16,16879,119437.61957123276,
20231117_132020_jpg.rf.3dc702218a41b24ff4833819f0a2bc12,0,24643,125418.24753645959,
20231117_132155_jpg.rf.0d210a7faae7ebe62202f097bdffe735,7,5795,12870.878076229355,
20231117_132155_jpg.rf.0d210a7faae7ebe62202f097bdffe735,7,11407,56339.83336549892,
20231117_132155_jpg.rf.0d210a7faae7ebe62202f097bdffe735,0,24219,90367.53368293423,
20231117_132155_jpg.rf.0d210a7faae7ebe62202f097bdffe735,16,16729,100260.73999139539,
20231120_172747_jpg.rf.4d1ab7898f65616c86654852113a3c74,12,14629,140400.21104960426,
20231120_172747_jpg.rf.4d1ab7898f65616c86654852113a3c74,5,15677,123129.73036752328,
20231120_172747_jpg.rf.4d1ab7898f65616c86654852113a3c74,11,32414,260735.5870978106,
20231120_173213_jpg.rf.116d45936d9c2aaa1e311c5eea661adb,12,15012,173295.97591125668,
20231120_173213_jpg.rf.116d45936d9c2aaa1e311c5eea661adb,5,16546,162923.43480146845,
20231120_173213_jpg.rf.116d45936d9c2aaa1e311c5eea661adb,11,33964,353872.67847094627,
20231120_173227_jpg.rf.e653f82ff9afbc19105242f1a2eb0bcc,5,21005,165205.13897434494,
20231120_173227_jpg.rf.e653f82ff9afbc19105242f1a2eb0bcc,11,40447,322145.2928379762,
20231120_173227_jpg.rf.e653f82ff9afbc19105242f1a2eb0bcc,12,19115,169488.1244278306,
20231120_173349_jpg.rf.7e31b45e4c49af6869238210c4f10bd9,11,33764,279141.0414741545,
20231120_173349_jpg.rf.7e31b45e4c49af6869238210c4f10bd9,12,16383,162329.97315500616,
20231120_173349_jpg.rf.7e31b45e4c49af6869238210c4f10bd9,5,16460,152405.5394344767,
20231120_173404_jpg.rf.b1dfdf03df60803f3d2b5818d758c196,5,14433,128031.58328278999,
20231120_173404_jpg.rf.b1dfdf03df60803f3d2b5818d758c196,12,13346,121435.4049135314,
20231120_173404_jpg.rf.b1dfdf03df60803f3d2b5818d758c196,11,29841,222489.73660560563,
20231120_173419_jpg.rf.61a4b699c356d74d40b2dd5ad5e1c3f8,12,15900,184222.2657579904,
20231120_173419_jpg.rf.61a4b699c356d74d40b2dd5ad5e1c3f8,5,17258,195318.93628487742,
20231120_173419_jpg.rf.61a4b699c356d74d40b2dd5ad5e1c3f8,11,39098,354458.7812744783,
20231120_173445_jpg.rf.6ff5d8cfdba93e137f4714ea47ecd563,5,16632,145573.4779459891,
20231120_173445_jpg.rf.6ff5d8cfdba93e137f4714ea47ecd563,11,35036,253947.45990253272,
20231120_173445_jpg.rf.6ff5d8cfdba93e137f4714ea47ecd563,12,16266,152265.78845464415,
20231120_173458_jpg.rf.153ced751161a6cd0bf0bc62f5142dd5,5,16747,143122.23967710827,
20231120_173458_jpg.rf.153ced751161a6cd0bf0bc62f5142dd5,11,35874,212865.35042559722,
20231120_173458_jpg.rf.153ced751161a6cd0bf0bc62f5142dd5,12,15551,141013.3061731101,
20231120_174034_jpg.rf.dcad3501d0da907c790322939144c2bf,5,16338,156826.7237424987,
20231120_174034_jpg.rf.dcad3501d0da907c790322939144c2bf,11,37822,338810.59516406554,
20231120_174034_jpg.rf.dcad3501d0da907c790322939144c2bf,12,5431,39783.11708590074,
20231120_174034_jpg.rf.dcad3501d0da907c790322939144c2bf,12,10601,92442.60042914259,
20231120_174109_jpg.rf.daf5beffa33c2aea3a74df53ad40ba42,11,31195,233093.3568334932,
20231120_174109_jpg.rf.daf5beffa33c2aea3a74df53ad40ba42,12,5179,25840.841135337436,
20231120_174109_jpg.rf.daf5beffa33c2aea3a74df53ad40ba42,12,10380,78696.98909362842,
20231120_174109_jpg.rf.daf5beffa33c2aea3a74df53ad40ba42,5,15018,128856.129724409,
20231120_174128_jpg.rf.9cc75187ee4adf35099eb0c72a1a29e8,12,4724,45465.69767179033,
20231120_174128_jpg.rf.9cc75187ee4adf35099eb0c72a1a29e8,12,9375,126755.85468019635,
20231120_174128_jpg.rf.9cc75187ee4adf35099eb0c72a1a29e8,5,16486,171122.26359572407,
20231120_174128_jpg.rf.9cc75187ee4adf35099eb0c72a1a29e8,11,32995,387351.8183890944,
20231120_174134_jpg.rf.8594b9189567155ce4fc6618e784f0ff,12,4497,35862.44047148726,
20231120_174134_jpg.rf.8594b9189567155ce4fc6618e784f0ff,12,8827,97466.74295835604,
20231120_174134_jpg.rf.8594b9189567155ce4fc6618e784f0ff,5,13997,128249.44175862633,
20231120_174134_jpg.rf.8594b9189567155ce4fc6618e784f0ff,11,30260,281420.33643301815,
20231120_174154_jpg.rf.8a0bd3158e010dd0769102a554bc4213,12,5693,44021.113843839565,
20231120_174154_jpg.rf.8a0bd3158e010dd0769102a554bc4213,12,11425,131583.72104973719,
20231120_174154_jpg.rf.8a0bd3158e010dd0769102a554bc4213,5,17394,171457.3913960156,
20231120_174154_jpg.rf.8a0bd3158e010dd0769102a554bc4213,11,38437,307539.48778157315,
20231120_174204_jpg.rf.27defe3a100fd53db4c86c8df90a709e,5,19791,220174.2575368108,
20231120_174204_jpg.rf.27defe3a100fd53db4c86c8df90a709e,12,6450,64155.49441404663,
20231120_174204_jpg.rf.27defe3a100fd53db4c86c8df90a709e,12,13555,177449.3547962186,
20231120_174204_jpg.rf.27defe3a100fd53db4c86c8df90a709e,11,43906,473273.19148140604,
20231120_174212_jpg.rf.fc9cdcd31b282432f70c0f3714402cc8,5,18954,190002.06899741388,
20231120_174212_jpg.rf.fc9cdcd31b282432f70c0f3714402cc8,12,5867,46677.067573269596,
20231120_174212_jpg.rf.fc9cdcd31b282432f70c0f3714402cc8,12,12085,140927.58757103566,
20231120_174212_jpg.rf.fc9cdcd31b282432f70c0f3714402cc8,11,40799,420521.917106841,
20231120_174354_jpg.rf.8a657c84272ea152b657ffd78f77d248,5,17838,151454.72721206016,
20231120_174354_jpg.rf.8a657c84272ea152b657ffd78f77d248,11,37369,317050.3982765076,
20231120_174354_jpg.rf.8a657c84272ea152b657ffd78f77d248,12,16179,174528.20420800726,
20231120_174401_jpg.rf.b80c808db8ee145bab93ba087911d23d,5,18964,162518.92053154658,
20231120_174401_jpg.rf.b80c808db8ee145bab93ba087911d23d,12,16759,177235.1943008056,
20231120_174401_jpg.rf.b80c808db8ee145bab93ba087911d23d,11,39764,321986.4035483557,
20231120_174410_jpg.rf.fc67024e11d2fbabe1bebc39b0893e00,5,17075,117463.76628552799,
20231120_174410_jpg.rf.fc67024e11d2fbabe1bebc39b0893e00,12,15050,120235.02898614694,
20231120_174410_jpg.rf.fc67024e11d2fbabe1bebc39b0893e00,11,37621,242788.4891314217,
20231120_174420_jpg.rf.05833b428fcb84df32944ba0acdd3128,5,18524,163162.2630503404,
20231120_174420_jpg.rf.05833b428fcb84df32944ba0acdd3128,12,15395,165315.7157835158,
20231120_174420_jpg.rf.05833b428fcb84df32944ba0acdd3128,11,38556,333582.707658053,
20231120_174428_jpg.rf.404c0b92dd8fae653cd31caa9b17879a,5,19102,175891.46248099543,
20231120_174428_jpg.rf.404c0b92dd8fae653cd31caa9b17879a,12,16195,178638.64355358982,
20231120_174428_jpg.rf.404c0b92dd8fae653cd31caa9b17879a,11,40347,362713.6207158498,
20231120_180116_jpg.rf.57727d44e27a7210dcf567ee3a163677,17,23402,162408.16205851964,
20231120_180116_jpg.rf.57727d44e27a7210dcf567ee3a163677,5,9797,76214.8777971047,
20231120_180116_jpg.rf.57727d44e27a7210dcf567ee3a163677,12,12632,130135.18144284202,
20231120_180116_jpg.rf.57727d44e27a7210dcf567ee3a163677,11,26626,213585.63615075438,
20231120_180129_jpg.rf.46662586de344dfd74788ab93719b095,17,20680,196870.17260578327,
20231120_180129_jpg.rf.46662586de344dfd74788ab93719b095,5,8592,102683.19803485068,
20231120_180129_jpg.rf.46662586de344dfd74788ab93719b095,11,24256,273724.29620316374,
20231120_180129_jpg.rf.46662586de344dfd74788ab93719b095,12,11817,155452.85647816322,
20231120_180150_jpg.rf.f0bdc5fc4111ed64a688d05b8555e1b9,17,16809,127828.07563318445,
20231120_180150_jpg.rf.f0bdc5fc4111ed64a688d05b8555e1b9,12,8991,117436.89156569136,
20231120_180150_jpg.rf.f0bdc5fc4111ed64a688d05b8555e1b9,11,18932,210051.28951701426,
20231120_180150_jpg.rf.f0bdc5fc4111ed64a688d05b8555e1b9,5,7006,70187.68543843346,
20231120_180159_jpg.rf.cfb227842880225dca09e277af06a694,17,16660,61257.77140196681,
20231120_180159_jpg.rf.cfb227842880225dca09e277af06a694,5,6741,38972.951231356885,
20231120_180159_jpg.rf.cfb227842880225dca09e277af06a694,12,9209,56318.132436296284,
20231120_180159_jpg.rf.cfb227842880225dca09e277af06a694,11,19023,76862.88797338953,
20231120_180208_jpg.rf.7373d091bb3f469c797ce92703087490,11,19854,153000.46703545397,
20231120_180208_jpg.rf.7373d091bb3f469c797ce92703087490,12,9672,70201.65600919756,
20231120_180208_jpg.rf.7373d091bb3f469c797ce92703087490,5,7623,46412.47544935348,
20231120_180208_jpg.rf.7373d091bb3f469c797ce92703087490,17,17926,97520.92060347855,
20231120_180217_jpg.rf.a8ccead8d79ddc73a846444e52995b47,11,21339,179874.87724929204,
20231120_180217_jpg.rf.a8ccead8d79ddc73a846444e52995b47,12,10985,97052.70384156083,
20231120_180217_jpg.rf.a8ccead8d79ddc73a846444e52995b47,5,7586,73403.01752931495,
20231120_180217_jpg.rf.a8ccead8d79ddc73a846444e52995b47,17,18977,115252.9956153616,
20231120_180239_jpg.rf.71a6bf9ba29cdc21fe3c9c51d207ace8,17,18173,156103.40246807912,
20231120_180239_jpg.rf.71a6bf9ba29cdc21fe3c9c51d207ace8,12,9633,96695.79747099127,
20231120_180239_jpg.rf.71a6bf9ba29cdc21fe3c9c51d207ace8,11,20178,230812.33184456525,
20231120_180239_jpg.rf.71a6bf9ba29cdc21fe3c9c51d207ace8,5,7744,72352.40180956366,
20231120_180439_jpg.rf.223b19833ac04940d9fa5b60e8e8a028,11,20998,155949.25705125267,
20231120_180439_jpg.rf.223b19833ac04940d9fa5b60e8e8a028,5,7522,59817.195053705036,
20231120_180439_jpg.rf.223b19833ac04940d9fa5b60e8e8a028,12,10759,89307.12441435449,
20231120_180439_jpg.rf.223b19833ac04940d9fa5b60e8e8a028,17,18826,109255.34838801397,
20231120_180454_jpg.rf.6e1ce19115168f6202c5b1fcdc1723ce,5,8785,69014.37100847591,
20231120_180454_jpg.rf.6e1ce19115168f6202c5b1fcdc1723ce,11,23997,216160.116609914,
20231120_180454_jpg.rf.6e1ce19115168f6202c5b1fcdc1723ce,17,19780,165442.217460624,
20231120_180454_jpg.rf.6e1ce19115168f6202c5b1fcdc1723ce,12,11058,87850.68490327934,
20231120_180531_jpg.rf.9322e6c9da3eadad0b45b3f33a880d2d,5,9403,82360.10755115608,
20231120_180531_jpg.rf.9322e6c9da3eadad0b45b3f33a880d2d,17,22083,182083.32163780893,
20231120_180531_jpg.rf.9322e6c9da3eadad0b45b3f33a880d2d,11,24672,208758.84321878135,
20231120_180531_jpg.rf.9322e6c9da3eadad0b45b3f33a880d2d,12,11712,111672.75119496632,
20231120_180607_jpg.rf.0e7b670e6ea46e579edf86c62a4110fc,5,8022,69721.3564415961,
20231120_180607_jpg.rf.0e7b670e6ea46e579edf86c62a4110fc,17,18550,131516.77622350593,
20231120_180607_jpg.rf.0e7b670e6ea46e579edf86c62a4110fc,11,21332,175729.0896884907,
20231120_180607_jpg.rf.0e7b670e6ea46e579edf86c62a4110fc,12,10143,85305.97400612429,
20231120_180623_jpg.rf.6c46ad8796e508b4fb07ae9de9458526,5,8491,62358.626710799304,
20231120_180623_jpg.rf.6c46ad8796e508b4fb07ae9de9458526,11,23053,205392.83223977164,
20231120_180623_jpg.rf.6c46ad8796e508b4fb07ae9de9458526,12,10465,80969.08543041846,
20231120_180623_jpg.rf.6c46ad8796e508b4fb07ae9de9458526,17,18892,175625.4525566788,
20231120_182852_jpg.rf.2b662f11ab15ea3ffd2d5190f33d766c,6,11989,47093.66962154754,
20231120_182852_jpg.rf.2b662f11ab15ea3ffd2d5190f33d766c,0,16549,32600.192612573366,
20231120_182852_jpg.rf.2b662f11ab15ea3ffd2d5190f33d766c,5,13923,49998.6098501458,
20231120_183001_jpg.rf.766474b238c756ac2006364c0fe5795e,0,16458,102115.00661513889,
20231120_183001_jpg.rf.766474b238c756ac2006364c0fe5795e,6,12050,84443.83057018192,
20231120_183001_jpg.rf.766474b238c756ac2006364c0fe5795e,5,15207,119338.33075102835,
20231120_183039_jpg.rf.b17a3457bc1157a28f4397c551cb53ac,0,16748,81972.04152831952,
20231120_183039_jpg.rf.b17a3457bc1157a28f4397c551cb53ac,6,12019,74980.29202186251,
20231120_183039_jpg.rf.b17a3457bc1157a28f4397c551cb53ac,5,13405,83243.02830924104,
20231120_183101_jpg.rf.2b0554fa875145be1dfc837dee08e5e2,0,17163,75624.14396658045,
20231120_183101_jpg.rf.2b0554fa875145be1dfc837dee08e5e2,6,12940,83553.2385971329,
20231120_183101_jpg.rf.2b0554fa875145be1dfc837dee08e5e2,12,7398,47677.160603121185,
20231120_183220_jpg.rf.94a87757c6651fff6283f6c1ba325fb8,6,12764,97544.53656302772,
20231120_183220_jpg.rf.94a87757c6651fff6283f6c1ba325fb8,0,18503,117840.6937467159,
20231120_183220_jpg.rf.94a87757c6651fff6283f6c1ba325fb8,12,8383,62463.517195713495,
20231120_183238_jpg.rf.f7fb440768e22929a2b2952fc1348779,0,17286,93945.92191585846,
20231120_183238_jpg.rf.f7fb440768e22929a2b2952fc1348779,6,12733,89050.34218627709,
20231120_183238_jpg.rf.f7fb440768e22929a2b2952fc1348779,12,8050,51236.46859557964,
20231120_183326_jpg.rf.6c2e53fd3dc5bfbc1b1417567109cd2f,6,12546,54941.01069522404,
20231120_183326_jpg.rf.6c2e53fd3dc5bfbc1b1417567109cd2f,3,18017,97675.32047792352,
20231120_183326_jpg.rf.6c2e53fd3dc5bfbc1b1417567109cd2f,0,16627,47759.6730551441,
20231120_183358_jpg.rf.d190a609d03b02fdd9a80f189a7f345b,0,16299,88563.44735911561,
20231120_183358_jpg.rf.d190a609d03b02fdd9a80f189a7f345b,6,13094,99964.64196083855,
20231120_183358_jpg.rf.d190a609d03b02fdd9a80f189a7f345b,3,18302,127964.19148734908,
20231120_183420_jpg.rf.ce7bd079dd649431997c4d672998acbe,6,13014,62035.325722242065,
20231120_183420_jpg.rf.ce7bd079dd649431997c4d672998acbe,0,16849,64915.004927666465,
20231120_183420_jpg.rf.ce7bd079dd649431997c4d672998acbe,3,25867,123959.08419285413,
20231120_183440_jpg.rf.17316b9176d28d78510214c06431d546,12,7291,43180.50673756848,
20231120_183440_jpg.rf.17316b9176d28d78510214c06431d546,0,16518,97568.6524739732,
20231120_183440_jpg.rf.17316b9176d28d78510214c06431d546,3,25647,176629.3183727347,
20231120_183500_jpg.rf.70e273ce7f475511e8a90a8c281a4377,12,7759,41182.898930198404,
20231120_183500_jpg.rf.70e273ce7f475511e8a90a8c281a4377,0,16550,71135.36144475636,
20231120_183500_jpg.rf.70e273ce7f475511e8a90a8c281a4377,3,27158,148431.31522164622,
20231120_183525_jpg.rf.ade83a5b98a57dbb7aea4ea170d594e2,12,7458,26837.396843958468,
20231120_183525_jpg.rf.ade83a5b98a57dbb7aea4ea170d594e2,0,16885,57165.592141229165,
20231120_183525_jpg.rf.ade83a5b98a57dbb7aea4ea170d594e2,3,23982,100875.40722720137,
20231120_183545_jpg.rf.2e246ce96ffe3e397923b55dbc0cefdb,5,14314,40028.303909389855,
20231120_183545_jpg.rf.2e246ce96ffe3e397923b55dbc0cefdb,0,16974,43846.83276671653,
20231120_183545_jpg.rf.2e246ce96ffe3e397923b55dbc0cefdb,3,24021,74292.61051571296,
20231120_183607_jpg.rf.26d0277bd3d4b40143abab2c9aa04177,5,13175,86636.4790796685,
20231120_183607_jpg.rf.26d0277bd3d4b40143abab2c9aa04177,0,16101,106098.28509587485,
20231120_183607_jpg.rf.26d0277bd3d4b40143abab2c9aa04177,3,28507,210100.90364098817,
20231120_183630_jpg.rf.507c193a1e9ebcd95a6047c3bacf0d43,5,13683,102355.14637056494,
20231120_183630_jpg.rf.507c193a1e9ebcd95a6047c3bacf0d43,0,15263,100423.84663881428,
20231120_183630_jpg.rf.507c193a1e9ebcd95a6047c3bacf0d43,3,27216,213394.0838145474,
20231120_183731_jpg.rf.7f1f2e25c734870ba9b5d34d2236e6e4,5,14755,79988.34305613163,
